"100-5960","Person100_2010","Team1","I,C","2010-03-03 19:48:43","2010-07-25 04:20:35.904061"
"1-9126","Person1_2010","Team2","","2010-03-04 11:41:15","2010-06-22 13:40:20.361379"
"182-1781","Person182_2010","Team3","","2010-03-04 17:07:02","2010-05-15 00:28:48.567542"
"109-803","Person109_2010","Team1","J,A,G","2010-03-07 10:07:30","2010-10-26 01:27:30.253913"
"41-4236","Person41_2010","Team4","J","2010-03-07 10:25:14","2010-07-03 14:05:03.032311"
"198-9949","Person198_2010","Team2","A","2010-03-08 19:21:34","2010-08-17 15:00:23.508587"
"65-9288","Person65_2010","Team2","K","2010-03-10 23:21:26","2010-10-18 17:07:12.255555"
"147-2045","Person147_2010","Team3","E,C,K","2010-03-12 16:36:38","2010-10-03 08:57:35.670452"
"44-3138","Person44_2010","Team1","F,C,G","2010-03-14 12:01:32","2010-06-02 18:24:41.711832"
"130-3923","Person130_2010","Team3","G","2010-03-21 13:20:55","2010-08-21 22:35:45.072032"
"123-1626","Person123_2010","Team2","H","2010-03-22 11:19:48","2010-08-18 16:55:36.733396"
"133-8416","Person133_2010","Team1","K,F,D","2010-03-22 20:03:05","2011-01-11 01:08:51.837902"
"71-1099","Person71_2010","Team1","C","2010-03-24 10:06:49","2010-09-15 14:52:43.288248"
"135-2777","Person135_2010","Team2","F","2010-04-06 08:11:28","2010-12-08 03:13:01.060625"
"88-4439","Person88_2010","Team4","F","2010-04-06 19:35:50","2010-08-12 00:56:39.429551"
"165-5399","Person165_2010","Team4","G,A,E","2010-04-07 17:12:40","2010-04-29 18:19:27.815319"
"137-9325","Person137_2010","Team3","G,A,D","2010-04-08 20:34:11","2011-01-08 08:52:38.208742"
"15-5817","Person15_2010","Team1","A","2010-04-09 09:29:51","2011-01-17 22:52:46.552504"
"64-5029","Person64_2010","Team2","A,K","2010-04-09 19:21:29","2010-10-28 09:27:19.698829"
"18-314","Person18_2010","Team4","F,A,D","2010-04-10 16:19:01","2010-09-01 06:43:01.104811"
"86-505","Person86_2010","Team1","G","2010-04-13 16:32:15","2010-04-14 12:29:05.964608"
"174-445","Person174_2010","Team1","B,K,E,C","2010-04-15 19:14:42","2010-06-28 12:28:19.936428"
"92-7611","Person92_2010","Team4","A,C,B","2010-04-16 10:14:54","2010-05-08 14:17:54.720588"
"140-5395","Person140_2010","Team4","A,F,B","2010-04-16 11:36:31","2010-12-24 21:35:07.749453"
"61-4825","Person61_2010","Team3","C,I","2010-04-17 19:48:52","2010-12-30 02:05:29.598643"
"20-8599","Person20_2010","Team4","E,G","2010-04-18 22:59:01","2010-06-21 04:41:15.137930"
"195-498","Person195_2010","Team3","H,D,A","2010-04-19 02:58:18","2010-06-06 23:42:21.444276"
"94-216","Person94_2010","Team1","","2010-04-20 12:13:15","2010-12-25 19:13:41.595174"
"90-1316","Person90_2010","Team3","","2010-04-22 02:52:55","2010-10-14 23:35:44.158957"
"8-5961","Person8_2010","Team1","","2010-04-22 11:13:04","2010-07-11 20:21:46.519897"
"181-2930","Person181_2010","Team3","E,G,C,D","2010-04-26 03:07:46","2010-07-04 02:36:27.340951"
"176-424","Person176_2010","Team4","","2010-04-26 05:11:30","2011-01-10 06:18:50.520196"
"196-2131","Person196_2010","Team1","K,H,C,B","2010-04-28 14:46:14","2010-09-15 20:02:05.224610"
"187-2498","Person187_2010","Team2","D","2010-04-29 09:20:46","2010-10-15 22:10:17.715269"
"35-6408","Person35_2010","Team4","G,K,I","2010-05-03 16:12:06","2010-11-16 13:08:20.764287"
"145-2926","Person145_2010","Team2","E","2010-05-06 17:04:07","2011-01-02 07:02:23.618120"
"54-5917","Person54_2010","Team2","G,C","2010-05-09 05:12:09","2011-02-01 13:40:43.574872"
"110-4986","Person110_2010","Team4","E,C","2010-05-11 02:22:57","2010-11-04 21:02:05.159031"
"114-2828","Person114_2010","Team3","B,J,K,A","2010-05-11 05:31:07","2010-12-23 20:36:15.666377"
"17-1940","Person17_2010","Team3","K,J,C","2010-05-15 00:46:26","2010-09-06 15:29:22.618989"
"91-5950","Person91_2010","Team2","D,E,J,A","2010-05-17 18:47:57","2010-06-27 10:17:15.515255"
"108-7466","Person108_2010","Team1","D,A","2010-05-20 20:55:47","2010-06-16 02:02:48.062934"
"40-3421","Person40_2010","Team1","I,C,F","2010-05-23 21:47:09","2010-10-25 08:59:55.171203"
"48-4030","Person48_2010","Team2","F,J","2010-05-29 03:02:17","2011-01-30 05:25:12.115305"
"146-7574","Person146_2010","Team2","D,C,E","2010-05-29 20:32:07","2010-12-25 10:09:09.580600"
"131-582","Person131_2010","Team3","G,K","2010-06-01 15:39:51","2010-07-19 07:38:06.860864"
"59-4051","Person59_2010","Team4","H,F,J","2010-06-02 21:45:05","2010-11-26 14:45:43.114837"
"74-8696","Person74_2010","Team2","G,D,F","2010-06-04 12:42:30","2010-06-18 14:21:04.767565"
"142-9853","Person142_2010","Team4","I","2010-06-04 13:42:21","2010-10-31 09:22:08.029356"
"62-7220","Person62_2010","Team3","K,I","2010-06-05 13:53:45","2011-01-30 04:58:34.251566"
"184-4457","Person184_2010","Team3","J,B,K","2010-06-05 20:10:13","2011-03-20 21:55:10.075626"
"120-1055","Person120_2010","Team2","J,E","2010-06-13 07:35:39","2011-02-12 12:35:12.010663"
"119-2115","Person119_2010","Team2","E,D,G","2010-06-14 06:51:05","2010-11-27 08:42:23.643418"
"38-1695","Person38_2010","Team3","B","2010-06-14 12:29:26","2010-12-26 12:32:41.580332"
"33-5768","Person33_2010","Team4","E,H","2010-06-14 19:51:49","2010-09-20 22:00:28.928291"
"80-7060","Person80_2010","Team2","D","2010-06-17 01:03:56","2010-07-08 08:23:54.576929"
"157-4947","Person157_2010","Team4","","2010-06-17 09:18:42","2011-01-10 22:33:50.214282"
"87-383","Person87_2010","Team2","H,K,A,D","2010-06-20 15:10:50","2011-01-20 15:41:00.664241"
"179-4227","Person179_2010","Team4","B,E,F,J","2010-06-21 05:07:58","2011-02-25 22:26:39.620445"
"34-4479","Person34_2010","Team1","E","2010-06-22 00:30:24","2011-04-13 03:19:32.826592"
"188-9083","Person188_2010","Team1","C,H,K","2010-07-03 03:03:00","2010-08-16 23:07:12.381752"
"105-4610","Person105_2010","Team4","H,B","2010-07-06 08:48:26","2011-02-19 15:33:39.661823"
"6-6902","Person6_2010","Team2","","2010-07-10 21:22:34","2011-04-12 09:48:01.124295"
"134-8024","Person134_2010","Team3","","2010-07-13 05:38:15","2011-02-01 22:37:01.562833"
"173-4331","Person173_2010","Team2","H,K,D,C","2010-07-13 09:36:13","2011-02-05 10:05:46.623021"
"102-2186","Person102_2010","Team1","F,G","2010-07-14 13:13:26","2010-09-27 15:07:21.479461"
"168-7541","Person168_2010","Team4","D,G","2010-07-14 13:25:15","2010-08-06 16:47:55.439520"
"158-4755","Person158_2010","Team2","J","2010-07-18 00:19:16","2010-12-18 08:45:32.146012"
"106-5945","Person106_2010","Team4","","2010-07-18 23:26:41","2011-05-07 03:18:59.653821"
"103-6980","Person103_2010","Team3","E,A,C","2010-07-19 17:15:55","2011-05-13 14:48:04.046645"
"185-8483","Person185_2010","Team3","A,D,H","2010-07-20 08:09:14","2011-05-05 04:36:30.237054"
"169-6766","Person169_2010","Team1","D,F,I","2010-07-24 14:09:32","2010-11-08 16:54:14.795564"
"84-2526","Person84_2010","Team1","E,C","2010-07-28 20:17:50","2010-12-20 18:04:34.864037"
"73-9506","Person73_2010","Team3","","2010-08-01 10:58:09","2010-12-04 23:10:42.397996"
"3-9711","Person3_2010","Team4","","2010-08-02 15:18:00","2011-04-29 11:53:45.673566"
"190-4064","Person190_2010","Team2","F,B,E","2010-08-03 14:19:32","2010-08-23 01:39:11.950914"
"0-2411","Person0_2010","Team4","C,F","2010-08-04 06:16:22","2011-01-21 10:52:48.020621"
"50-6433","Person50_2010","Team4","E,J","2010-08-11 20:32:26","2011-01-31 17:51:41.012017"
"164-2371","Person164_2010","Team2","J,F","2010-08-13 21:54:42","2010-12-03 01:34:33.696035"
"95-7538","Person95_2010","Team4","C","2010-08-16 13:35:59","2010-12-07 06:59:29.562555"
"43-6016","Person43_2010","Team3","","2010-08-20 23:50:24","2011-01-12 14:14:01.225007"
"121-7147","Person121_2010","Team2","A","2010-08-23 07:08:29","2011-01-10 05:09:08.250189"
"25-70","Person25_2010","Team4","H,J,D","2010-08-23 15:17:23","2010-10-16 05:30:51.310813"
"45-9347","Person45_2010","Team3","E","2010-08-24 01:49:14","2011-01-27 19:16:02.925430"
"177-3540","Person177_2010","Team1","K,A,B","2010-08-25 02:15:18","2011-04-21 12:33:46.961012"
"11-1955","Person11_2010","Team3","C,I,E","2010-08-25 07:20:07","2011-03-17 01:40:24.195720"
"68-1980","Person68_2010","Team3","D","2010-08-28 04:20:08","2011-03-06 06:44:10.412516"
"23-2113","Person23_2010","Team4","B","2010-08-29 06:01:25","2010-09-02 05:03:51.950168"
"97-5350","Person97_2010","Team2","","2010-09-02 03:47:50","2011-04-18 04:09:08.134825"
"24-4798","Person24_2010","Team1","C,K,F","2010-09-05 23:30:51","2011-03-05 02:40:28.799444"
"27-8456","Person27_2010","Team4","J,H","2010-09-08 00:09:55","2011-03-10 00:30:36.915913"
"113-5821","Person113_2010","Team2","F,A,B,I","2010-09-10 12:38:20","2011-06-04 10:17:11.481217"
"144-7953","Person144_2010","Team4","F,E,H,I","2010-09-10 13:35:32","2011-05-13 05:43:48.049756"
"81-3700","Person81_2010","Team3","A","2010-09-11 17:21:57","2011-03-20 12:41:39.201891"
"193-3737","Person193_2010","Team4","F","2010-09-13 04:37:01","2010-09-30 22:08:30.194576"
"129-6582","Person129_2010","Team3","","2010-09-17 05:52:26","2011-06-06 09:30:01.497687"
"66-2455","Person66_2010","Team3","K,F","2010-09-17 20:49:37","2011-06-11 19:01:36.552916"
"118-5463","Person118_2010","Team4","F,I,D","2010-09-19 07:59:36","2011-07-13 12:12:12.940826"
"124-6278","Person124_2010","Team2","H,K","2010-09-19 08:05:36","2010-12-26 15:50:27.314827"
"104-855","Person104_2010","Team3","C","2010-09-20 03:35:23","2011-05-19 21:18:50.997332"
"72-3521","Person72_2010","Team2","K,A","2010-09-21 09:47:24","2010-10-05 03:19:28.626962"
"53-4254","Person53_2010","Team2","I,H","2010-09-21 15:29:45","2011-06-24 15:22:51.988031"
"93-7781","Person93_2010","Team3","J,H","2010-09-22 19:58:27","2011-02-06 02:33:03.241917"
"47-5426","Person47_2010","Team4","D,E","2010-09-23 00:42:22","2011-03-04 21:38:06.868819"
"191-987","Person191_2010","Team3","F","2010-09-24 10:40:40","2010-10-02 20:39:07.558156"
"128-4936","Person128_2010","Team4","","2010-09-28 17:07:11","2010-10-20 06:45:40.019140"
"161-1834","Person161_2010","Team4","","2010-10-02 10:41:57","2011-05-13 10:16:49.364523"
"111-434","Person111_2010","Team4","F","2010-10-03 06:59:22","2011-02-12 05:13:05.727163"
"139-6026","Person139_2010","Team2","","2010-10-04 09:43:39","2010-11-18 08:02:35.210633"
"197-4894","Person197_2010","Team3","J,B,H","2010-10-05 05:33:00","2011-06-09 11:05:16.116361"
"78-8537","Person78_2010","Team4","B","2010-10-08 00:03:24","2011-07-20 16:04:04.382681"
"5-7617","Person5_2010","Team3","B,E","2010-10-10 05:33:34","2010-12-14 13:06:00.440288"
"60-5267","Person60_2010","Team3","D,G","2010-10-15 13:00:20","2011-06-29 14:46:30.905060"
"136-445","Person136_2010","Team2","C","2010-10-19 18:56:17","2011-03-06 12:59:43.073175"
"122-5730","Person122_2010","Team2","H,A","2010-10-20 00:31:48","2010-12-19 08:58:41.176663"
"180-1306","Person180_2010","Team3","J","2010-10-20 19:04:30","2011-04-21 05:04:16.261382"
"56-3543","Person56_2010","Team3","H,C,B,F","2010-10-22 10:05:51","2010-10-29 21:22:59.725925"
"85-1685","Person85_2010","Team4","K","2010-10-23 13:42:55","2011-04-13 07:55:39.325317"
"30-2530","Person30_2010","Team3","F","2010-10-24 02:41:46","2011-08-03 23:56:37.943497"
"89-9307","Person89_2010","Team1","G,A,J,F","2010-10-26 20:00:22","2010-12-25 13:01:45.310419"
"116-4308","Person116_2010","Team3","I","2010-10-29 23:53:53","2011-05-09 12:23:24.862641"
"96-3643","Person96_2010","Team3","I","2010-11-04 05:34:03","2011-01-10 16:58:42.831125"
"163-4105","Person163_2010","Team2","J,I,C","2010-11-05 11:29:46","2011-03-14 18:58:56.497521"
"4-5410","Person4_2010","Team4","J","2010-11-06 01:15:14","2011-08-27 07:47:56.118058"
"138-5116","Person138_2010","Team4","E,G,A","2010-11-06 15:51:44","2011-02-16 01:14:51.476134"
"67-5022","Person67_2010","Team1","H","2010-11-06 19:36:01","2011-01-24 04:40:10.938052"
"2-1522","Person2_2010","Team2","B,F","2010-11-08 00:18:25","2010-11-28 22:44:35.863785"
"32-6810","Person32_2010","Team4","","2010-11-11 18:00:50","2011-07-06 02:30:08.877051"
"9-2877","Person9_2010","Team3","","2010-11-13 02:29:46","2010-11-27 01:36:50.165567"
"21-9916","Person21_2010","Team1","H,I,C,J","2010-11-14 01:51:56","2011-08-09 01:11:31.613100"
"46-4959","Person46_2010","Team4","G,K,H","2010-11-15 21:03:30","2011-07-23 23:37:36.219929"
"112-5182","Person112_2010","Team1","","2010-11-17 01:09:42","2011-06-28 12:33:23.575006"
"79-1045","Person79_2010","Team3","J,G,H,C","2010-11-17 08:52:02","2010-12-03 13:53:12.514459"
"192-5055","Person192_2010","Team3","B,A","2010-11-17 22:08:47","2011-04-19 03:25:49.621840"
"26-1452","Person26_2010","Team2","H,I,F,C","2010-11-19 12:21:05","2011-08-11 17:01:17.363194"
"22-7946","Person22_2010","Team1","E,A,J","2010-11-19 14:44:26","2011-05-04 12:02:57.008871"
"155-1328","Person155_2010","Team3","E","2010-11-20 19:47:47","2011-04-04 20:55:45.544382"
"117-7238","Person117_2010","Team4","","2010-11-21 04:52:50","2011-04-04 16:06:41.470646"
"162-9113","Person162_2010","Team3","E,F","2010-11-23 19:34:32","2011-06-28 20:33:55.207044"
"7-4464","Person7_2010","Team3","A,B","2010-11-25 01:52:26","2010-12-25 15:49:15.156548"
"160-1401","Person160_2010","Team2","","2010-11-25 15:33:57","2011-09-05 02:32:36.587566"
"150-8645","Person150_2010","Team2","F","2010-11-26 14:05:58","2011-04-12 22:44:19.539995"
"39-3920","Person39_2010","Team1","K,A,H","2010-11-27 13:47:21","2011-03-30 00:39:28.118689"
"82-230","Person82_2010","Team3","J","2010-11-30 19:28:13","2011-07-26 06:37:13.518341"
"101-9901","Person101_2010","Team4","","2010-12-02 03:17:04","2011-07-01 12:58:09.805321"
"148-5545","Person148_2010","Team4","G,B,J","2010-12-03 12:10:01","2011-03-02 22:16:09.225109"
"127-1276","Person127_2010","Team2","","2010-12-07 05:55:19","2011-04-09 12:28:38.482541"
"141-8103","Person141_2010","Team1","K,H,B","2010-12-07 16:38:00","2011-03-04 09:33:03.596290"
"167-6696","Person167_2010","Team3","F,I","2010-12-09 06:59:38","2011-03-19 10:41:58.940270"
"29-2207","Person29_2010","Team1","C,F,I,E","2010-12-11 09:13:59","2011-09-05 11:14:37.083006"
"152-8688","Person152_2010","Team4","","2010-12-16 14:10:11","2011-04-16 12:12:58.169458"
"76-4488","Person76_2010","Team1","","2010-12-17 16:51:17","2011-06-18 23:29:21.668036"
"58-661","Person58_2010","Team4","","2010-12-18 18:33:44","2011-08-29 00:53:49.448023"
"159-2386","Person159_2010","Team1","G","2010-12-19 13:38:44","2011-03-07 20:07:44.810994"
"172-2791","Person172_2010","Team2","I,K","2010-12-22 20:50:12","2011-08-19 01:33:33.733079"
"52-646","Person52_2010","Team3","","2010-12-22 23:52:21","2011-03-27 07:53:42.470082"
"57-1545","Person57_2010","Team2","","2010-12-27 15:51:07","2011-09-30 13:05:04.381496"
"98-212","Person98_2010","Team1","D,F","2010-12-29 12:50:27","2011-04-03 16:29:32.873082"
"28-9755","Person28_2010","Team3","C","2010-12-30 05:56:51","2011-06-20 11:57:25.635474"
