"29-3331_2015","3","2015-06-27 18:03:44","13-2996","282-4089"
"87-9183_2015","1","2015-06-29 18:49:53","42-1947","295-5090"
"51-5238_2015","3","2015-07-10 20:27:10","168-7541","96-8807"
"12-2028_2015","3","2015-07-11 21:50:59","19-9932","230-5501"
"88-9965_2015","1","2015-07-16 03:21:46","20-8495","921-2892"
"59-5734_2015","1","2015-07-18 15:02:45","22-5332","365-3475"
"96-1772_2015","1","2015-07-18 18:10:34","24-4798","797-9319"
"57-8346_2015","3","2015-07-20 04:09:25","33-5768","957-5027"
"24-9472_2015","2","2015-07-23 15:10:14","28-7198","586-3110"
"31-4542_2015","2","2015-07-27 19:49:56","130-3923","686-408"
"89-371_2015","3","2015-08-03 16:59:43","54-7632","108-5548"
"66-453_2015","3","2015-08-07 09:56:50","44-9453","697-4519"
"77-2398_2015","1","2015-08-12 20:59:13","42-2974","982-7655"
"55-5786_2015","1","2015-08-13 00:18:21","55-7359","796-1414"
"27-1526_2015","3","2015-08-15 18:16:31","31-8324","546-7527"
"97-6689_2015","1","2015-08-18 05:02:29","58-669","23-2799"
"26-3973_2015","1","2015-08-29 16:34:10","17-2547","458-1475"
"30-6609_2015","3","2015-09-02 01:05:20","49-6104","349-8347"
"3-3668_2015","2","2015-09-02 04:47:56","53-7705","802-6766"
"70-331_2015","3","2015-09-03 23:44:47","1-5011","935-9127"
"75-503_2015","3","2015-09-06 18:56:25","57-8768","22-1152"
"62-1065_2015","1","2015-09-13 05:41:38","8-7422","640-739"
"72-3021_2015","2","2015-09-19 13:49:35","43-6016","159-7912"
"13-4492_2015","3","2015-09-22 06:12:40","116-4308","897-3237"
"17-1540_2015","3","2015-09-25 04:34:27","11-1281","490-8091"
"0-3459_2015","2","2015-10-04 08:38:35","120-1055","988-7141"
"46-7493_2015","2","2015-10-04 20:08:42","8-2639","225-3753"
"2-5780_2015","3","2015-10-07 20:40:50","44-378","515-3183"
"99-5277_2015","3","2015-10-08 21:56:52","7-9519","24-3206"
"45-1227_2015","2","2015-10-17 01:22:13","187-2498","427-8478"
"60-74_2015","3","2015-10-21 16:26:50","20-8495","907-1132"
"40-4482_2015","1","2015-11-04 00:36:45","95-7538","461-6616"
"92-5726_2015","3","2015-11-05 04:27:38","8-8806","823-8536"
"7-6544_2015","1","2015-11-06 09:02:56","39-9392","592-3012"
"35-5215_2015","3","2015-11-08 11:52:22","157-4947","981-7669"
"19-191_2015","1","2015-11-08 23:27:18","45-7303","333-6193"
"41-1948_2015","1","2015-11-09 00:48:32","121-7147","130-1109"
"15-8874_2015","1","2015-11-17 09:42:14","38-9480","706-5471"
"58-6274_2015","2","2015-11-21 12:31:26","113-5821","289-4162"
"25-7580_2015","3","2015-11-25 06:03:06","16-3122","889-8755"
"42-8554_2015","1","2015-11-26 06:59:19","18-9587","692-4659"
"79-8617_2015","2","2015-12-05 04:50:33","34-6841","14-2730"
"63-5076_2015","3","2015-12-07 20:58:52","113-5821","210-9430"
"80-535_2015","3","2015-12-25 02:46:33","58-9052","681-3913"
"69-1812_2015","2","2015-12-26 07:30:33","22-5332","295-5090"
